Video Duration,Video Publish Time,Days Since Publish,Day,Month,Year,Day of Week,Revenue per 1000 Views (USD),Monetized Playbacks (Estimate),Playback-Based CPM (USD),CPM (USD),Ad Impressions,Estimated AdSense Revenue (USD),DoubleClick Revenue (USD),YouTube Ads Revenue (USD),Watch Page Ads Revenue (USD),YouTube Premium (USD),New Comments,Shares,Like Rate (%),Dislikes,Likes,Unsubscribes,New Subscribers,End Screen Click-Through Rate (%),End Screen Impressions,End Screen Clicks,Teaser Click-Through Rate (%),Teaser Impressions,Teaser Clicks,Card Click-Through Rate (%),Card Impressions,Card Clicks,Views per Playlist Start,Playlist Views,Playlist Watch Time (hours),Clip Watch Time (hours),Clip Views,YouTube Premium Watch Time (hours),YouTube Premium Views,Watched (Not Skipped) (%),Feed Impressions,Average View Percentage (%),Average View Duration,Views,Watch Time (hours),Subscribers,Estimated Revenue (USD),Impressions,Video Thumbnail CTR (%),Net_Subscriber_Change,Churn_Label,Publish_Weekday,Publish_Month,Publish_Season,Day_sin,Day_cos,Like_Rate,Comment_Rate,Share_Rate,Sub_Conversion_Rate,Unsub_Rate,CPM_Drift,Revenue_Efficiency,Ad_Density,Premium_Watch_Share,Engagement_Depth,Retention_Rate,Dropoff_Index,SubLoss_Weight,Predicted_Prob,Predicted_Label,Engagement_Tier,Revenue_Tier,Cohort,Engagement_Stability_Index,ESI_Tier
384,2018-06-18,8,18,6,2018,Monday,0.0,1.0,4.0,4.0,1.0,0.002,0.0,0.004,0.002,0.016,748.0,419.0,97.79,194.0,8579.0,31.0,560.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913,44.0,1.5752,0.0,0.0,59.7199,1165.0,0.0,0.0,52.03,200.0,210741.0,11726.0393,529.0,0.018,1812628.0,8.96,529.0,0,0,6,Summer,-0.4853019625310808,-0.8743466161445822,0.040708737263242145,0.0035493805190471065,0.001988222510000986,0.002657290228163609,0.00014709999477334265,0.0001,8.541290019097314e-08,4.74516112172073e-06,0.005092930223171834,0.5208333197699657,0.5203,99.89760260149998,6.980131762037881e-10,0.18253472,0,High,Low,High_Low,1096.67981387407,High
449,2018-06-24,6,24,6,2018,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,209.0,97.5,146.0,5686.0,30.0,279.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0078,0.0,0.0,44.1207,813.0,0.0,0.0,47.23,212.0,114060.0,6734.1622,249.0,0.0,1052516.0,8.19,249.0,0,6,6,Summer,-0.9884683243281114,0.15142777750457667,0.04985095563301324,0.003384183762635088,0.0018323689284734026,0.002446081009780284,0.00026301946341723484,0.0001,0.0,0.0,0.006551772681460253,0.47216034583161814,0.47229999999999994,100.02957769952829,0.0,0.29379767,0,Medium,Low,Medium_Low,614.295799010555,High
532,2018-06-30,6,30,6,2018,Saturday,0.0,3.0,3.333,3.333,3.0,0.005,0.0,0.01,0.005,0.071,733.0,389.0,98.16,178.0,9510.0,42.0,683.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9714,69.0,3.9562,0.0,0.0,142.2533,1853.0,0.0,0.0,49.25,262.0,242723.0,17698.4242,641.0,0.076,2143202.0,8.24,641.0,1,5,6,Summer,-0.20129852008866114,0.9795299412524943,0.03918046497286288,0.0030199033464888,0.001602649934221205,0.002813907210984789,0.00017303675382336918,0.0001,3.1311412596609657e-07,1.2359768130240656e-05,0.008037625175670936,0.49248119375035354,0.4925,100.00381867366411,2.1386941552663763e-09,0.90354437,1,High,Low,High_Low,888.3309097608,High
490,2018-07-08,8,8,7,2018,Sunday,0.0,5.0,1.6,1.333,6.0,0.004,0.0,0.008,0.004,0.046,498.0,443.0,98.56,127.0,8682.0,39.0,441.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,12.0,0.8592,0.0,0.0,108.0707,1506.0,0.0,0.0,50.03,245.0,181294.0,12371.5326,402.0,0.05,1366690.0,10.14,402.0,0,6,7,Summer,0.9987165071710528,-0.05064916883871264,0.04788906416936639,0.002746919368387982,0.002443544739349149,0.0024325129346568276,0.00021512019150026366,0.2670000000000001,2.7579511730803035e-07,3.309541407696364e-05,0.008735433467042367,0.4999999897959186,0.5003,100.06000204204082,7.119491814016941e-09,0.27110982,0,High,Low,High_Low,0.9361371269545953,Medium
530,2018-07-13,5,13,7,2018,Friday,0.075,27616.0,1.676,1.35,34290.0,25.464,0.0,46.283,25.464,0.747,547.0,322.0,97.38,306.0,11366.0,53.0,807.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3243,172.0,12.0468,0.0,0.0,266.7253,3982.0,0.0,0.0,43.99,233.0,349855.0,22658.8272,754.0,26.212,2684377.0,10.26,754.0,1,4,7,Summer,0.48530196253108104,-0.8743466161445821,0.03248774492196802,0.0015635048805486985,0.0009203813007983198,0.002306669906038025,0.00015149133211897812,0.32599999999999985,7.492246787740857e-05,0.09801203355395773,0.011771363871925657,0.4396226332146673,0.4399,100.0630920167382,1.4847973526779036e-05,0.95606446,1,Medium,High,Medium_High,0.5929453075969653,Medium
595,2018-07-18,5,18,7,2018,Wednesday,0.098,26685.0,1.973,1.442,36525.0,28.97,0.0,52.653,28.97,0.77,998.0,481.0,98.27,247.0,14008.0,44.0,778.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8333,68.0,6.0539,0.0334,4.0,272.9178,3624.0,0.0,0.0,44.74,266.0,304728.0,22534.9871,734.0,29.74,2127431.0,11.14,734.0,1,2,7,Summer,-0.4853019625310808,-0.8743466161445822,0.045968864034615496,0.003275051849410784,0.0015784568532731334,0.0025530965319054007,0.00014439106350107666,0.5310000000000001,9.759523246640953e-05,0.11986099078129148,0.012110847841527788,0.44705881601581826,0.4474,100.07631747142857,1.7306855931203423e-05,0.95064163,1,Medium,High,Medium_High,0.3765720162929563,Low
477,2018-07-26,8,26,7,2018,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,586.0,295.0,97.55,182.0,7252.0,37.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8889,17.0,0.6109,0.0774,14.0,78.3189,1419.0,0.0,0.0,41.71,199.0,164941.0,9152.5871,357.0,0.035,1294874.0,9.77,357.0,0,3,7,Summer,-0.8486442574947509,0.5289640103269624,0.04396723676684589,0.003552785541281259,0.0017885183185630913,0.002388732940724942,0.00022432263656554027,0.0001,2.1219708864307864e-07,0.0,0.008557023173746117,0.41719076693520407,0.4171,99.97824330201004,0.0,0.4226192,0,Low,Low,Low_Low,536.5344544906874,High
413,2018-08-01,6,1,8,2018,Wednesday,0.002,321.0,1.355,1.268,343.0,0.239,0.0,0.435,0.239,0.09,488.0,206.0,98.31,111.0,6462.0,26.0,199.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.2096,0.0,0.0,84.1056,1391.0,0.0,0.0,52.58,217.0,143168.0,8635.7704,173.0,0.33,1182008.0,9.2,173.0,0,2,8,Summer,0.20129852008866006,0.9795299412524945,0.04513578452970386,0.0034085829233202547,0.0014388690209097795,0.0013899754134031367,0.00018160482788181684,0.08699999999999997,2.3049843538845987e-06,0.0023957867678255067,0.00973921213822543,0.5254237160914355,0.5257999999999999,100.07161532626728,4.350864436124854e-07,0.26095384,0,High,Low,High_Low,3.1688770867007805,High
476,2018-08-07,6,7,8,2018,Tuesday,0.0,2.0,4.0,2.667,3.0,0.005,0.0,0.008,0.005,0.051,493.0,239.0,97.61,181.0,7389.0,32.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.1289,0.0101,2.0,90.0009,1347.0,0.0,0.0,49.59,236.0,138467.0,9078.7877,352.0,0.055,1165241.0,9.06,352.0,0,1,8,Summer,0.9884683243281114,0.1514277775045767,0.05336289512639381,0.003560415116702145,0.001726043028178119,0.00277322394485522,0.0002311019954046017,1.3330000000000002,3.9720655460165914e-07,2.1665812069181407e-05,0.009913316939977221,0.49579830891180027,0.4959,100.02051057584745,5.007012401248926e-09,0.121701844,0,High,Low,High_Low,0.18441392570378934,Low
557,2018-08-12,5,12,8,2018,Sunday,0.0,1.0,2.0,2.0,1.0,0.001,0.0,0.002,0.001,0.063,485.0,305.0,97.67,197.0,8252.0,27.0,460.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,21.0,1.5471,0.0,0.0,127.4035,1833.0,0.0,0.0,42.58,237.0,200648.0,13243.0215,433.0,0.064,1641447.0,9.3,433.0,0,6,8,Summer,0.6513724827222223,-0.758758122692791,0.04112674933011409,0.0024171683743462596,0.0015200749570631119,0.002292572066390267,0.0001345640125924722,0.0001,3.189665483673415e-07,4.983852318239711e-06,0.009620425361674127,0.4254937086984972,0.42579999999999996,100.07198491898733,6.706471661106302e-10,0.47980136,0,Medium,Low,Medium_Low,772.3913790586071,High
591,2018-08-17,5,17,8,2018,Friday,0.001,3.0,2.667,2.0,4.0,0.004,0.0,0.008,0.004,0.179,514.0,331.0,97.39,236.0,8802.0,34.0,502.0,7.69,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0909,23.0,1.6841,0.0,0.0,150.5207,2028.0,0.0,0.0,43.01,254.0,215640.0,15253.0029,468.0,0.184,1703079.0,9.62,468.0,0,4,8,Summer,-0.2993631229733582,-0.9541392564000488,0.040818030048190596,0.00238360230001931,0.0015349656834754701,0.002327953997295124,0.00015767019105186096,0.6669999999999998,8.532739751041887e-07,1.854943424139541e-05,0.009868266654647876,0.4297800265688659,0.4301,100.07445051220472,2.924692840744746e-09,0.43833315,0,Medium,Low,Medium_Low,0.27706852170992025,Low
409,2018-08-22,5,22,8,2018,Wednesday,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,596.0,247.0,97.52,240.0,9451.0,30.0,549.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,35.0,2.2469,0.0,0.0,129.5266,2123.0,0.0,0.0,52.52,215.0,223560.0,13371.6636,519.0,0.129,1742986.0,9.77,519.0,0,2,8,Summer,-0.9680771188662041,-0.2506525322587213,0.04227500447118112,0.0026659509750104693,0.0011048488101133992,0.0024557165860415228,0.00013419216317166793,0.0001,5.77026301638172e-07,0.0,0.009686648107355433,0.5256723587855169,0.5252,99.91014197767443,0.0,0.11601759,0,High,Low,High_Low,1178.87430174928,High
447,2018-08-28,6,28,8,2018,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,700.0,254.0,97.44,229.0,8706.0,37.0,325.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6364,18.0,0.8986,0.0,0.0,98.4405,1733.0,0.0,0.0,44.92,201.0,188152.0,10516.8734,288.0,0.067,1303350.0,10.94,288.0,1,1,8,Summer,-0.5712682150947924,0.8207634412072763,0.04627109995927383,0.00372039627515411,0.0013499723626987771,0.0017273268420358366,0.00019664951740100295,0.0001,3.5609507205046483e-07,0.0,0.009360243882597043,0.44966441947059466,0.44920000000000004,99.89671865273633,0.0,0.7398471,1,Medium,Low,Medium_Low,680.9020253794898,High
357,2018-09-02,5,2,9,2018,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,664.0,384.0,95.27,531.0,10691.0,117.0,1043.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5161,47.0,1.7034,0.0,0.0,99.7113,1907.0,0.0,0.0,51.29,183.0,208641.0,10641.2449,926.0,0.077,1449319.0,11.12,926.0,0,6,9,Fall,0.39435585511331855,0.9189578116202306,0.05124112710103761,0.003182500083723597,0.0018404819761293093,0.004999017450788723,0.0005607718521018989,0.0001,3.690549795884292e-07,0.0,0.009370266434362142,0.5126050276581225,0.5129,100.05754378633878,0.0,0.6356273,1,High,Low,High_Low,397.89091779488575,High
590,2018-09-09,7,9,9,2018,Sunday,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134,1064.0,559.0,95.69,518.0,11497.0,99.0,919.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6757,62.0,4.779,0.0,0.0,169.911,2223.0,0.0,0.0,45.61,269.0,238001.0,17821.8656,820.0,0.134,1974255.0,9.16,820.0,1,6,9,Fall,0.9680771188662043,-0.2506525322587204,0.0483065197184757,0.004470569451201022,0.002348729627087755,0.003861328313584341,0.00041596463878656125,0.0001,5.630228444181738e-07,0.0,0.009533850367756195,0.4559321956621662,0.4561,100.03680466951673,0.0,0.8843875,1,Medium,Low,Medium_Low,403.0328026559526,High
589,2018-09-16,7,16,9,2018,Sunday,0.002,2.0,0.5,0.5,2.0,0.0,0.0,0.001,0.0,0.426,671.0,602.0,96.62,326.0,9310.0,56.0,448.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,24.0,1.7773,0.0,0.0,172.4993,2099.0,0.0,0.0,47.68,281.0,211192.0,16529.8184,392.0,0.426,1654723.0,9.54,392.0,0,6,9,Fall,-0.10116832198743204,-0.9948693233918952,0.0440831092065948,0.0031772036818072088,0.002850486760727183,0.0021212924730992988,0.00026516155913741235,0.0001,2.0171218605810297e-06,9.470055683479013e-06,0.010435643981160952,0.4770797881650291,0.4768,99.9413540099644,2.5110947301494083e-09,0.20450723,0,Medium,Low,Medium_Low,622.9342528124299,High
490,2018-09-23,7,23,9,2018,Sunday,0.001,2.0,1.5,1.5,2.0,0.002,0.0,0.003,0.002,0.179,489.0,283.0,95.69,391.0,8677.0,64.0,405.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,1.1949,0.0201,7.0,131.2935,1968.0,0.0,0.0,48.62,238.0,216277.0,14312.4478,341.0,0.181,1601424.0,10.29,341.0,0,6,9,Fall,-0.9987165071710528,-0.05064916883871355,0.040119846306351584,0.002260989379256186,0.0013085071458680995,0.0018725985656416265,0.00029591681037299773,0.0001,8.368897293361342e-07,9.247400324156179e-06,0.009173378428549882,0.4857142758017495,0.48619999999999997,100.10000204285714,2.7364612081665216e-09,0.27112132,0,Medium,Low,Medium_Low,596.4744984491235,High
396,2018-09-30,7,30,9,2018,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,445.0,200.0,96.54,255.0,7119.0,38.0,331.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,11.0,0.3729,0.0,0.0,76.8477,1271.0,0.0,0.0,53.47,212.0,167533.0,9903.597,293.0,0.049,1272411.0,9.97,293.0,0,6,9,Fall,-0.20129852008866114,0.9795299412524943,0.04249312075576196,0.002656193108064907,0.0011937946553100707,0.0019757301545381667,0.0002268209845089134,0.0001,2.924796905509673e-07,0.0,0.0077595746194442546,0.535353521834507,0.5347,99.8779270504717,0.0,0.23670533,0,High,Low,High_Low,875.8725470307243,High
447,2018-10-08,8,8,10,2018,Monday,0.001,1.0,1.0,1.0,1.0,0.0,0.0,0.001,0.0,0.129,429.0,212.0,97.78,155.0,6823.0,50.0,348.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,0.1389,0.0,0.0,79.9159,1224.0,0.0,0.0,52.39,234.0,152129.0,9895.3857,298.0,0.129,1214582.0,9.47,298.0,0,0,10,Fall,0.9987165071710528,-0.05064916883871264,0.04485009432489203,0.00281997515248112,0.0013935541546060545,0.002287532291523146,0.0003286684326901072,0.0001,8.479645563404766e-07,6.573368653802144e-06,0.008076077309370489,0.5234899211747222,0.5239,100.07833557222222,2.1604587729394305e-09,0.07922319,0,High,Low,High_Low,639.7867180989795,High
657,2018-10-16,8,16,10,2018,Tuesday,0.0,2.0,0.5,1.0,1.0,0.0,0.0,0.001,0.0,0.022,806.0,285.0,98.29,156.0,8966.0,52.0,311.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375,11.0,0.6082,0.0,0.0,100.3695,1333.0,0.0,0.0,42.79,281.0,169091.0,13205.3184,259.0,0.022,1440136.0,8.98,259.0,0,1,10,Fall,-0.10116832198743204,-0.9948693233918952,0.05302470267175517,0.004766664103662131,0.001685482964694426,0.0018392463228770754,0.00030752671636529876,-0.5,1.3010745692378025e-07,5.913975314717284e-06,0.007600687608107437,0.4277016677670979,0.4279,100.04637162953736,1.8187054092004406e-09,0.12589414,0,Medium,Low,Medium_Low,-0.3662523520414511,Low
582,2018-10-22,6,22,10,2018,Monday,0.001,1.0,1.0,1.0,1.0,0.0,0.0,0.001,0.0,0.291,725.0,953.0,98.62,160.0,11410.0,58.0,792.0,3.7,2840.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6939,83.0,7.2312,0.1403,18.0,175.4845,2244.0,0.0,0.0,48.43,282.0,261496.0,20544.623,734.0,0.291,1955143.0,10.07,734.0,0,0,10,Fall,-0.9680771188662041,-0.2506525322587213,0.0436335546224939,0.002772508948405616,0.003644415210800761,0.0030287270167410315,0.00022180071587244926,0.0001,1.1128277296359092e-06,3.8241502736629186e-06,0.008541626678405525,0.48453607414886474,0.4843,99.95127831312055,8.481992683022581e-10,0.06251365,0,Medium,Low,Medium_Low,729.211618047819,High
639,2018-10-30,8,30,10,2018,Tuesday,0.154,100566.0,1.818,1.392,131335.0,100.564,0.0,182.796,100.564,2.553,1188.0,4190.0,98.35,456.0,27222.0,143.0,3681.0,5.04,22723.0,1146.0,1.91,34134.0,653.0,5.21,768.0,40.0,1.3473,1222.0,108.9284,1.0777,71.0,622.9367,8633.0,0.0,0.0,42.11,269.0,670990.0,50228.5439,3538.0,103.117,12702263.0,4.11,3538.0,1,1,10,Fall,-0.20129852008866114,0.9795299412524943,0.04056990417084353,0.0017705181895144413,0.006244504388944031,0.005485923784177321,0.00021311793021933087,0.42600000000000016,0.00015367889238060659,0.19573317038710364,0.012402045759402942,0.4209702594527346,0.4211,100.03081940929368,4.1714248148167156e-05,0.9465808,1,Low,High,Low_High,0.4159200381171037,Low
437,2018-11-07,8,7,11,2018,Wednesday,0.078,27168.0,1.677,1.371,33226.0,25.063,0.0,45.552,25.063,0.887,543.0,488.0,98.44,205.0,12922.0,57.0,618.0,5.73,12521.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4634,101.0,7.2486,0.171,21.0,250.3268,3832.0,0.0,0.0,53.77,235.0,330893.0,21646.3008,561.0,25.95,2530985.0,10.2,561.0,0,2,11,Fall,0.9884683243281114,0.1514277775045767,0.039051898951049074,0.0016410138624376757,0.0014747969887101027,0.001867673235702548,0.000172261123681303,0.30600000000000005,7.842414314964583e-05,0.10041312448131531,0.011564414732902347,0.5377574247652763,0.5377000000000001,99.98932143702127,1.729727765550193e-05,0.23105037,0,High,High,High_High,0.9444100724052308,Medium
546,2018-11-14,7,14,11,2018,Wednesday,0.001,2.0,1.0,1.0,2.0,0.001,0.0,0.002,0.001,0.341,471.0,602.0,98.5,148.0,9693.0,39.0,514.0,0.83,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8095,38.0,2.3301,0.2716,12.0,167.8258,2088.0,0.0,0.0,51.83,283.0,230848.0,18147.3041,475.0,0.343,1754456.0,9.9,475.0,0,2,11,Fall,0.29936312297335804,-0.9541392564000488,0.04198866786621549,0.00204030357629088,0.0026077765454928016,0.0022265733295403654,0.00016894233434255692,0.0001,1.4858261712691545e-06,8.663709453464458e-06,0.009247974188492287,0.5183150088220695,0.5183,99.99710430494699,1.4636672991339636e-09,0.14410499,0,High,Low,High_Low,998.8857638541331,High
680,2018-11-24,10,24,11,2018,Saturday,0.072,24655.0,1.97,1.41,34434.0,26.718,0.0,48.562,26.718,1.352,469.0,891.0,98.36,238.0,14274.0,79.0,1146.0,4.04,11165.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1453,251.0,25.4757,0.2129,23.0,417.1332,4549.0,0.0,0.0,47.47,323.0,391705.0,35176.2125,1067.0,28.071,3598719.0,8.34,1067.0,1,5,11,Fall,-0.9884683243281114,0.15142777750457667,0.03644068878272065,0.0011973296230276015,0.0022746709895897508,0.002925671104455504,0.00020168238852703738,0.56,7.166362440939831e-05,0.08790799198151905,0.0118583886733518,0.474999993014706,0.4747,99.93684357492259,1.772949379344841e-05,0.9041386,1,Medium,High,Medium_High,0.40250235544222784,Low
435,2018-12-04,10,4,12,2018,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,784.0,98.0,293.0,14349.0,47.0,1813.0,3.03,165.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6164,118.0,8.0284,0.0,0.0,197.7127,2926.0,0.0,0.0,54.21,236.0,290716.0,19088.0018,1766.0,0.0,2075568.0,10.68,1766.0,0,1,12,Winter,0.72479278722912,0.6889669190756866,0.04935744850474836,0.0017508496263793237,0.002696789994265992,0.006236326861740106,0.00016166980832972144,0.0001,0.0,0.0,0.010357956897113267,0.5425287231602592,0.5421,99.92097687330508,0.0,0.17510375,0,High,Low,High_Low,1123.9539735305834,High
485,2018-12-14,10,14,12,2018,Friday,0.056,13129.0,1.864,1.407,17395.0,13.462,0.0,24.469,13.462,0.654,505.0,646.0,98.4,185.0,11402.0,53.0,513.0,1.2,333.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3636,26.0,1.9794,0.1249,17.0,210.7382,2846.0,100.0,1.0,53.64,260.0,250995.0,18166.1751,460.0,14.116,1793380.0,10.68,460.0,0,4,12,Winter,0.29936312297335804,-0.9541392564000488,0.04542719974320496,0.002011992270682205,0.002573756449229118,0.0020438654155642997,0.000211159584843875,0.4570000000000001,5.6240164144455464e-05,0.06930416940300388,0.011600581780365762,0.5360824631735575,0.5364,100.0592328323077,1.4634239639087883e-05,0.055604678,0,High,High,High_High,0.6289317905262878,Medium
437,2018-12-23,9,23,12,2018,Sunday,0.001,1.0,3.0,3.0,1.0,0.002,0.0,0.003,0.002,0.286,703.0,674.0,96.95,358.0,11363.0,74.0,655.0,0.83,240.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4706,25.0,1.4168,0.0,0.0,149.1415,2282.0,0.0,0.0,51.07,223.0,225651.0,14020.3652,581.0,0.287,1739463.0,9.95,581.0,1,6,12,Winter,-0.9987165071710528,-0.05064916883871355,0.050356524010513735,0.0031154304654924894,0.0029869134192630695,0.0029027125958713805,0.0003279400489992094,0.0001,1.2718755954428796e-06,4.4316222837731e-06,0.010637490376757455,0.5102974711602409,0.5107,100.07888121390134,1.4533064288865388e-09,0.7376371,1,High,Low,High_Low,608.984644300063,High
1318,2018-12-31,8,31,12,2018,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.0,1094.0,97.48,450.0,17415.0,91.0,965.0,1.76,11295.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5522,171.0,27.0796,0.6616,45.0,681.9634,5144.0,0.0,0.0,32.55,429.0,372225.0,44452.6105,874.0,0.0,4468173.0,6.3,874.0,1,0,12,Winter,-2.4492935982947064e-16,1.0,0.04678621801204147,0.0029901269392708677,0.002939082544081158,0.0025925179662141845,0.0002444757874875552,0.0001,0.0,0.0,0.015341357733008421,0.325493169002328,0.32549999999999996,100.00209866083915,0.0,0.8926125,1,Low,Low,Low_Low,307.56305772023325,High
498,2019-01-11,11,11,1,2019,Friday,0.002,2.0,1.0,1.0,2.0,0.001,0.0,0.002,0.001,0.443,431.0,554.0,97.29,334.0,11978.0,77.0,763.0,1.26,238.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0833,50.0,4.1869,0.0,0.0,220.8317,2814.0,0.0,0.0,53.99,269.0,259918.0,19451.2046,686.0,0.444,1874055.0,10.54,686.0,0,4,1,Winter,0.7907757369376989,-0.6121059825476626,0.04608376487791982,0.0016582152832178528,0.002131441454530604,0.0029355412090376373,0.0002962472779762753,0.0001,1.7082310574216396e-06,7.694734492890268e-06,0.011353111770078696,0.5401606317236821,0.5399,99.95174921895911,2.2795441482688974e-09,0.07817833,0,High,Low,High_Low,735.9866963807309,High
638,2019-01-21,10,21,1,2019,Monday,0.05,11060.0,1.705,1.311,14378.0,10.375,0.0,18.856,10.375,0.615,455.0,403.0,97.99,214.0,10429.0,62.0,540.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,21.0,1.4517,0.0759,15.0,207.7028,2681.0,0.0,0.0,42.17,269.0,220024.0,16467.8346,478.0,10.99,1955883.0,8.75,478.0,0,0,1,Winter,-0.8978045395707417,-0.44039415155763423,0.04739937461152423,0.0020679562228635077,0.0018316183688219642,0.002454277715046801,0.00028178744135722527,0.39400000000000013,4.994909645993396e-05,0.06534741664248685,0.012612635778712137,0.4216300874352651,0.4217,100.01658149330855,1.8414081334990928e-05,0.41665953,0,Medium,High,Medium_High,0.4509500908608319,Low
809,2019-01-30,9,30,1,2019,Wednesday,0.035,4820.0,2.024,1.615,6038.0,5.367,0.0,9.754,5.367,0.13,539.0,512.0,97.16,215.0,7355.0,45.0,522.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2266,2642.0,79.2261,0.0,0.0,98.9294,1460.0,0.0,0.0,28.42,230.0,155912.0,9983.27,477.0,5.497,1580228.0,7.21,477.0,0,2,1,Winter,-0.20129852008866114,0.9795299412524943,0.047174046895224614,0.0034570783516690777,0.0032839037403609795,0.0033480424852899045,0.0002886243521801642,0.40900000000000003,3.525706808743028e-05,0.03872697418808514,0.00990951861473293,0.2843016034078912,0.2842,99.9642621052174,1.1177547836934014e-05,0.4078143,0,Low,Medium,Low_Medium,0.1974120727552839,Low
467,2019-02-05,6,5,2,2019,Tuesday,0.052,14412.0,1.666,1.298,18504.0,13.213,0.0,24.014,13.213,0.702,462.0,436.0,97.49,281.0,10932.0,65.0,791.0,0.47,429.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4667,44.0,2.7087,0.009,2.0,230.1521,3322.0,0.0,0.0,50.72,237.0,269294.0,17755.9718,726.0,13.915,2120478.0,9.94,726.0,0,1,2,Winter,0.8486442574947509,0.5289640103269624,0.04059503739256741,0.0017155970797078435,0.0016190483263043719,0.0029373101516210046,0.00024137188350867927,0.3679999999999999,5.1672150138819565e-05,0.06871300511453232,0.01296195457296122,0.5074946358138194,0.5072,99.94194306835442,1.658538746603618e-05,0.21166134,0,High,High,High_High,0.6990015216600836,Medium
545,2019-02-17,12,17,2,2019,Sunday,0.07,26310.0,1.811,1.374,34689.0,26.216,0.0,47.65,26.216,1.359,582.0,1379.0,98.65,224.0,16430.0,77.0,1107.0,4.75,11654.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8373,305.0,25.4328,0.7218,72.0,403.6217,5282.0,0.0,0.0,48.64,265.0,396276.0,29229.6121,1030.0,27.575,3371682.0,9.19,1030.0,0,6,2,Winter,-0.2993631229733582,-0.9541392564000488,0.04146100192690294,0.0014686733488409928,0.0034798978488861324,0.002793507555269723,0.0001943090169428805,0.43699999999999983,6.958533950909e-05,0.08753747387963093,0.013808657414988872,0.486238523188284,0.4864,100.03320938264152,1.7009320495214165e-05,0.15096867,0,Medium,High,Medium_High,0.540964081189849,Medium
